1017,8,CPT,Information Security Analyst
1018,9,DevOps Engineer,Ethical Hacker
1019,5,"OSCP,Data Analyst,JavaScript,Machine Learning Engineer,Data Analyst",Cloud Engineer
1020,5,"OSCP,JavaScript,Data Engineer",Data Scientist
1021,8,"Information Security Analyst,Information Security Analyst,R Programming,Certified Information Systems Security Professional (CISSP)",Information Security Analyst
1022,9,JavaScript,Web Developer
1023,1,"Security+,OSCP,Security+",Data Scientist
1024,3,"R Programming,Data Analyst,Frontend Developer,Cloud Architect",Web Developer
1025,10,CEH,Cloud Architect
1026,9,"R Programming,Cloud Architect",Information Security Analyst
1027,2,"Information Security Analyst,Cloud Architect,Python Programming,Backend Developer",Ethical Hacker
1028,6,Information Security Analyst,Software Engineer
1029,8,"CEH,DevOps Consultant,Data Science,Microsoft Certified: Azure Solutions Architect Expert,Information Security Analyst",Information Security Analyst
1030,1,"Data Analyst,Information Security Analyst,Cloud Architect",Data Scientist
1031,3,"Data Science,Python Programming,CSS",Web Developer
1032,2,"Information Security Analyst,Fullstack Developer,SQL,Data Analyst",Cloud Architect
1033,9,SQL,Software Engineer
1034,2,"DevOps Consultant,Cloud Architect",Web Developer
1035,4,"CSS,R Programming,Data Analyst,Frontend Developer,Cloud Architect",Data Scientist
1036,3,"CEH,OSCP,Data Analyst,R Programming",Data Scientist
1037,6,"Cloud Architect,Statistician",Data Engineer
1038,5,"CPT,Frontend Developer,CISA",Cloud Architect
1039,1,"Machine Learning,Frontend Developer",Project Manager
1040,5,"Google Cloud Certified Professional Cloud Architect,CISA,DevOps Engineer,Statistician",Information Security Analyst
1041,6,"CSS,Data Analyst,Google Cloud Certified Professional Cloud Architect,Information Security Analyst,Data Analyst",Data Engineer
1042,1,"Statistician,Information Security Analyst,Data Analyst,Security+,DevOps Consultant",Cloud Engineer
1043,6,"CEH,PMI-ACP,Certified Information Systems Security Professional (CISSP)",Web Developer
1044,4,"Frontend Developer,Cloud Architect",Web Developer
1045,6,"Cloud Architect,Fullstack Developer,Network Engineer,Security+",Ethical Hacker
1046,7,Information Security Analyst,Ethical Hacker
1047,3,"Web Development,PMI-PBA",Web Developer
1048,8,"PMP,Fullstack Developer,Information Security Analyst",Data Scientist
1049,8,Python Programming,Project Manager
1050,4,"R Programming,Fullstack Developer,Certified Ethical Hacker (CEH)",Cloud Engineer
1051,10,"Backend Developer,Cloud Architect,Certified Information Systems Security Professional (CISSP),Certified Information Systems Security Professional (CISSP),PMI-ACP",Cloud Architect
1052,3,Data Analyst,Data Scientist
1053,7,"SQL,Fullstack Developer,CSS,Security+,Certified Information Systems Security Professional (CISSP)",Web Developer
1054,6,"Backend Developer,CISA",Web Developer
1055,3,"Google Cloud Certified Professional Cloud Architect,PMI-PBA,R Programming,Certified Ethical Hacker (CEH)",Web Developer
1056,3,"Fullstack Developer,Machine Learning Engineer,CEH,Data Analyst,CSS",Web Developer
1057,2,"CISA,Certified Ethical Hacker (CEH),Fullstack Developer,Web Development",Web Developer
1058,5,SQL,Project Manager
1059,9,PMP,Information Security Analyst
1060,10,"Data Analyst,Python Programming,SQL,CSS,DevOps Engineer",Web Developer
1061,2,"Web Development,CPT,Information Security Analyst",Web Developer
1062,5,"Machine Learning,Cloud Architect,Information Security Analyst",Data Scientist
1063,1,"Statistician,R Programming,Microsoft Certified: Azure Solutions Architect Expert,Data Science,Certified Information Systems Security Professional (CISSP)",Web Developer
1064,4,"Cybersecurity Analyst,Data Engineer,Information Security Analyst",Data Scientist
1065,2,"Frontend Developer,Machine Learning Engineer,Statistician,CEH,Fullstack Developer",Ethical Hacker
1066,9,"R Programming,PMI-PBA",Ethical Hacker
1067,1,"CEH,CEH,Security+,Backend Developer,CISA",Information Security Analyst
1068,1,"CISA,Information Security Analyst,AWS Certified Cloud Practitioner,Web Development,PMP",Web Developer
1069,8,"Frontend Developer,R Programming",Data Engineer
1070,2,"Cloud Architect,Information Security Analyst",Information Security Analyst
1071,2,"Statistician,Security+,Certified Ethical Hacker (CEH),Google Cloud Certified Professional Cloud Architect",Ethical Hacker
1072,6,CEH,Information Security Analyst
1073,3,"CISA,Data Analyst,Data Analyst,Statistician",Data Engineer
1074,8,"Cybersecurity Analyst,CEH",Web Developer
1075,10,"PMI-ACP,Data Engineer,Cloud Architect,CSS,PMP",Information Security Analyst
1076,4,"R Programming,Google Cloud Certified Professional Cloud Architect,Fullstack Developer",Web Developer
1077,3,"Information Security Analyst,Data Analyst,Fullstack Developer",Web Developer
1078,4,"Data Science,R Programming,Microsoft Certified: Azure Solutions Architect Expert,Frontend Developer,Certified Information Systems Security Professional (CISSP)",Information Security Analyst
1079,9,"AWS Certified Cloud Practitioner,Cybersecurity Analyst,JavaScript,CEH",Data Scientist
1080,2,"PMI-ACP,Security+,Cloud Architect,HTML",Data Engineer
1081,9,"DevOps Consultant,CISA,Frontend Developer",Data Scientist
1082,5,"CEH,Backend Developer,Cloud Architect",Web Developer
1083,8,"Data Engineer,Certified Ethical Hacker (CEH)",Data Scientist
1084,9,"CSS,Frontend Developer,Cloud Architect,Certified Ethical Hacker (CEH),PMI-PBA",Data Scientist
1085,10,"Python Programming,Python Programming,PMI-ACP",Ethical Hacker
1086,9,"Security+,Machine Learning Engineer,CISA,Certified Ethical Hacker (CEH),CEH",Ethical Hacker
1087,8,"Data Analyst,Machine Learning,CSS,Backend Developer",Web Developer
1088,5,"CSS,Backend Developer,CSS,CSS",Data Engineer
1089,10,Cybersecurity Analyst,Web Developer
1090,9,"CEH,AWS Certified Cloud Practitioner",Data Engineer
1091,2,"CSS,PMI-ACP,PMP",Data Scientist
1092,7,"Cloud Architect,Machine Learning,OSCP,CISA",Data Engineer
1093,6,"Fullstack Developer,PMI-ACP,R Programming",Data Engineer
1094,2,"Certified Ethical Hacker (CEH),CSS,PMI-PBA,JavaScript",Data Engineer
1095,9,"Data Analyst,DevOps Consultant",Data Scientist
1096,2,Backend Developer,Data Scientist
1097,5,"CSS,Certified Information Systems Security Professional (CISSP),JavaScript",Cloud Architect
1098,2,CISA,Web Developer
1099,5,"Statistician,CSS",Project Manager
1100,7,"Frontend Developer,SQL,DevOps Consultant,Data Analyst,Statistician",Cloud Engineer
1101,1,"Data Analyst,Microsoft Certified: Azure Solutions Architect Expert",Ethical Hacker
1102,8,Data Analyst,Web Developer
1103,4,"CSS,Backend Developer,Information Security Analyst,DevOps Consultant",Data Scientist
1104,1,"Cloud Architect,R Programming",Data Engineer
1105,8,"Data Analyst,Cloud Architect",Web Developer
1106,7,"Google Cloud Certified Professional Cloud Architect,OSCP,CISA,Data Analyst,CEH",Data Engineer
1107,3,Statistician,Information Security Analyst
1108,9,"R Programming,AWS Certified Cloud Practitioner",Web Developer
1109,9,"Data Analyst,Backend Developer,DevOps Engineer,PMP",Data Scientist
1110,4,"Information Security Analyst,OSCP,CEH,DevOps Consultant,Cloud Architect",Ethical Hacker
1111,3,"Backend Developer,Statistician,SQL,PMP,Backend Developer",Data Engineer
1112,10,"DevOps Consultant,Cloud Architect",Cloud Engineer
1113,3,"Frontend Developer,Certified Ethical Hacker (CEH),Microsoft Certified: Azure Solutions Architect Expert,DevOps Consultant",Information Security Analyst
1114,3,"HTML,Network Engineer,AWS Certified Cloud Practitioner,Information Security Analyst",Ethical Hacker
1115,10,"JavaScript,Cybersecurity Analyst,CPT",Ethical Hacker
1116,1,"Network Engineer,Microsoft Certified: Azure Solutions Architect Expert,Statistician",Data Scientist
1117,6,R Programming,Cloud Engineer
1118,9,"Fullstack Developer,Data Analyst,CSS",Data Scientist
1119,6,Python Programming,Cloud Engineer
1120,7,"HTML,Fullstack Developer,Data Engineer,Microsoft Certified: Azure Solutions Architect Expert,Information Security Analyst",Web Developer
1121,7,"Data Analyst,Data Analyst,Information Security Analyst,Cloud Architect,Cloud Architect",Data Scientist
1122,2,"HTML,AWS Certified Cloud Practitioner,Cloud Architect,Cloud Architect,Data Analyst",Data Engineer
1123,10,"Information Security Analyst,Data Science,CEH",Ethical Hacker
1124,4,"Data Engineer,Data Engineer,SQL,PMP",Cloud Engineer
1125,4,"HTML,Information Security Analyst,Statistician,Network Engineer",Data Scientist
1126,8,"CEH,Cloud Architect",Cloud Engineer
1127,5,"R Programming,Python Programming,Certified Ethical Hacker (CEH),Information Security Analyst,DevOps Engineer",Web Developer
1128,7,"Backend Developer,PMI-PBA,PMP,R Programming",Information Security Analyst
1129,8,"Certified Ethical Hacker (CEH),Network Engineer",Cloud Engineer
1130,5,Backend Developer,Data Scientist
1131,5,"CSS,CISA,Frontend Developer,Network Engineer,CEH",Web Developer
1132,7,"HTML,R Programming,Information Security Analyst,Certified Ethical Hacker (CEH)",Data Scientist
1133,6,CISA,Data Scientist
1134,9,"PMI-PBA,DevOps Consultant,Security+,Security+,HTML",Cloud Architect
1135,7,"Backend Developer,PMP,Machine Learning Engineer,Cloud Architect",Cloud Engineer
1136,3,"DevOps Consultant,CEH,Data Science,OSCP,Certified Information Systems Security Professional (CISSP)",Cloud Engineer
1137,8,"Data Analyst,Data Analyst",Data Scientist
1138,2,"PMP,Backend Developer",Data Scientist
1139,10,Data Analyst,Web Developer
1140,2,"CEH,Backend Developer,PMI-ACP",Web Developer
1141,10,"DevOps Engineer,Data Analyst,R Programming",Web Developer
1142,1,"Google Cloud Certified Professional Cloud Architect,R Programming,PMI-ACP",Software Engineer
1143,6,"Data Analyst,Cloud Architect,Data Engineer,Google Cloud Certified Professional Cloud Architect,CISA",Data Engineer
1144,8,"Data Engineer,Web Development,CSS,Certified Ethical Hacker (CEH)",Web Developer
1145,5,"Cloud Architect,Frontend Developer",Data Scientist
1146,5,Google Cloud Certified Professional Cloud Architect,Cloud Architect
1147,1,"Google Cloud Certified Professional Cloud Architect,Data Engineer,Data Analyst,Backend Developer",Data Engineer
1148,1,AWS Certified Cloud Practitioner,Data Scientist
1149,7,"Microsoft Certified: Azure Solutions Architect Expert,HTML,Data Analyst",Data Scientist
1150,9,Information Security Analyst,Ethical Hacker
1151,4,"Data Engineer,CISA,Cloud Architect",Cloud Architect
1152,2,"Python Programming,Machine Learning,Information Security Analyst,PMP",Data Engineer
1153,6,PMI-PBA,Data Scientist
1154,8,"Information Security Analyst,Microsoft Certified: Azure Solutions Architect Expert,Data Engineer,HTML,Python Programming",Cloud Engineer
1155,4,"CSS,Data Analyst",Data Scientist
1156,3,"Machine Learning Engineer,CSS,Network Engineer",Data Scientist
1157,3,"JavaScript,CEH,Data Engineer,CISA",Information Security Analyst
1158,6,"CISA,Security+,Statistician,CSS,Backend Developer",Data Scientist
1159,8,"Certified Ethical Hacker (CEH),AWS Certified Cloud Practitioner,R Programming,Cloud Architect",Data Scientist
1160,7,"Python Programming,PMP",Ethical Hacker
1161,3,"Data Science,CPT,CSS",Web Developer
1162,10,"Frontend Developer,Certified Ethical Hacker (CEH),Python Programming,AWS Certified Cloud Practitioner",Data Scientist
1163,9,AWS Certified Cloud Practitioner,Data Scientist
1164,8,"Microsoft Certified: Azure Solutions Architect Expert,Certified Information Systems Security Professional (CISSP),Data Analyst",Data Engineer
1165,1,"CSS,Cloud Architect",Ethical Hacker
1166,8,"HTML,Python Programming,SQL,Statistician",Cloud Engineer
1167,9,"Security+,CSS",Data Scientist
1168,7,"SQL,Python Programming,HTML,Cloud Architect,DevOps Consultant",Project Manager
1169,2,"AWS Certified Cloud Practitioner,R Programming,CISA,Statistician",Web Developer
1170,8,"CEH,CEH,Microsoft Certified: Azure Solutions Architect Expert,Google Cloud Certified Professional Cloud Architect",Data Scientist
1171,7,"Certified Information Systems Security Professional (CISSP),Data Engineer,Backend Developer,Network Engineer,Certified Ethical Hacker (CEH)",Web Developer
1172,7,"CSS,Backend Developer,Fullstack Developer,Data Analyst,Network Engineer",Cloud Engineer
1173,2,Fullstack Developer,Information Security Analyst
1174,1,"R Programming,Data Analyst",Cloud Engineer
1175,9,Web Development,Information Security Analyst
1176,9,"Backend Developer,PMI-ACP,Information Security Analyst,Machine Learning Engineer",Web Developer
1177,3,"Certified Information Systems Security Professional (CISSP),Cloud Architect",Machine Learning Engineer
1178,9,"PMI-ACP,Fullstack Developer,PMP,Data Engineer",Data Engineer
1179,3,"Backend Developer,Frontend Developer,Certified Ethical Hacker (CEH),PMI-ACP,Backend Developer",Web Developer
1180,10,Python Programming,Project Manager
1181,10,Information Security Analyst,Data Scientist
1182,7,"Network Engineer,OSCP,Machine Learning Engineer",Cloud Engineer
1183,3,"Python Programming,R Programming,Backend Developer,CEH",Web Developer
1184,10,"CSS,Data Analyst",Ethical Hacker
1185,6,"Data Analyst,Data Engineer",Information Security Analyst
1186,3,"Cloud Architect,Information Security Analyst,JavaScript,R Programming",Cloud Engineer
1187,2,"CISA,AWS Certified Cloud Practitioner,PMP",Ethical Hacker
1188,5,Microsoft Certified: Azure Solutions Architect Expert,Cloud Engineer
1189,10,"Google Cloud Certified Professional Cloud Architect,R Programming",Data Scientist
1190,3,"Microsoft Certified: Azure Solutions Architect Expert,DevOps Consultant",Information Security Analyst
1191,7,"PMI-PBA,Web Development,Information Security Analyst,Backend Developer,Data Engineer",Data Scientist
1192,3,"R Programming,AWS Certified Cloud Practitioner",Project Manager
1193,9,"DevOps Consultant,Statistician,R Programming",Project Manager
1194,8,R Programming,Data Engineer
1195,3,"Data Engineer,Statistician,OSCP,Microsoft Certified: Azure Solutions Architect Expert,Certified Ethical Hacker (CEH)",Project Manager
1196,6,Machine Learning,Web Developer
1197,2,"Backend Developer,OSCP,Cloud Architect",Data Scientist
1198,3,"Cloud Architect,CSS,Statistician,Data Engineer,Data Analyst",Cloud Engineer
1199,3,"Microsoft Certified: Azure Solutions Architect Expert,CPT,Python Programming",Cloud Engineer
1200,9,"Machine Learning Engineer,Fullstack Developer,Data Analyst,Data Analyst",Data Scientist
1201,3,"Data Engineer,Information Security Analyst,CSS,DevOps Consultant",Ethical Hacker
1202,3,"Statistician,R Programming,Data Analyst",Cloud Architect
1203,5,R Programming,Cloud Engineer
1204,9,"DevOps Consultant,Data Analyst",Data Scientist
1205,6,"AWS Certified Cloud Practitioner,Machine Learning Engineer,CISA",Data Scientist
1206,4,"Cloud Architect,R Programming",Data Scientist
1207,8,"Data Analyst,Network Engineer,SQL",Data Scientist
1208,7,"Data Analyst,Certified Ethical Hacker (CEH),Cloud Architect,SQL,DevOps Consultant",Web Developer
1209,3,CISA,Data Engineer
1210,6,"DevOps Consultant,Python Programming,AWS Certified Cloud Practitioner",Cloud Architect
1211,1,"CISA,Python Programming,PMP,CISA,DevOps Consultant",Cloud Engineer
1212,4,"Cloud Architect,Certified Information Systems Security Professional (CISSP),Backend Developer,CISA",Cloud Architect
1213,10,"Python Programming,DevOps Consultant,Python Programming",Web Developer
1214,2,"CISA,Cloud Architect,CSS,AWS Certified Cloud Practitioner",Cloud Architect
1215,6,HTML,Data Scientist
1216,8,"Data Science,CISA,OSCP,CSS",Ethical Hacker
1217,7,"CSS,HTML,Cloud Architect",Information Security Analyst
1218,10,"Fullstack Developer,CISA,Certified Ethical Hacker (CEH)",Web Developer
1219,6,"Network Engineer,JavaScript",Web Developer
1220,4,"Data Analyst,R Programming,Information Security Analyst",Cloud Engineer
1221,7,"Information Security Analyst,CSS,Backend Developer",Data Scientist
1222,3,"Machine Learning Engineer,CPT",Information Security Analyst
1223,6,"Fullstack Developer,JavaScript",Information Security Analyst
1224,4,"R Programming,AWS Certified Cloud Practitioner,Python Programming,DevOps Consultant,R Programming",Data Engineer
1225,3,"PMP,Data Engineer",Cloud Engineer
1226,6,"Information Security Analyst,Cloud Architect",Data Scientist
1227,2,"Cybersecurity Analyst,Information Security Analyst,Data Analyst",Data Engineer
1228,10,CSS,Cloud Engineer
1229,7,"Frontend Developer,Data Engineer,Data Analyst,DevOps Consultant",Web Developer
1230,7,"CEH,Cloud Architect,Data Engineer,Cloud Architect,CISA",Data Scientist
1231,7,CPT,Cloud Engineer
1232,3,"HTML,Frontend Developer,OSCP,Certified Ethical Hacker (CEH),R Programming",Web Developer
1233,10,DevOps Consultant,Ethical Hacker
1234,3,"Information Security Analyst,CISA,SQL",Data Scientist
1235,1,"Data Engineer,CEH,Certified Ethical Hacker (CEH)",Information Security Analyst
1236,10,Data Analyst,Cloud Engineer
1237,4,R Programming,Data Engineer
1238,5,"Data Engineer,Frontend Developer,Certified Information Systems Security Professional (CISSP),Data Science,Cloud Architect",Web Developer
1239,10,"Data Analyst,Certified Information Systems Security Professional (CISSP),Certified Information Systems Security Professional (CISSP)",Information Security Analyst
1240,6,"R Programming,Security+,Machine Learning Engineer",Ethical Hacker
1241,4,"CPT,Data Engineer",Data Scientist
1242,9,"R Programming,Microsoft Certified: Azure Solutions Architect Expert,Web Development,Cloud Architect,PMI-PBA",Web Developer
1243,2,"Backend Developer,Data Engineer,Web Development,Frontend Developer",Data Engineer
1244,8,"CSS,Cloud Architect,CPT,Network Engineer",Project Manager
1245,3,"Certified Ethical Hacker (CEH),Information Security Analyst,Python Programming,Microsoft Certified: Azure Solutions Architect Expert",Project Manager
1246,10,"R Programming,Backend Developer",Data Engineer
1247,8,"Statistician,DevOps Consultant",Web Developer
1248,10,"R Programming,CISA,Certified Information Systems Security Professional (CISSP)",Project Manager
1249,7,"Cloud Architect,Information Security Analyst",Web Developer
1250,3,"PMP,CSS,DevOps Engineer,CEH",Data Engineer
1251,1,"Statistician,CEH,CEH,Python Programming,DevOps Engineer",Information Security Analyst
1252,9,"Statistician,DevOps Consultant,Cloud Architect",Cloud Engineer
1253,5,"DevOps Consultant,Network Engineer,CSS,Information Security Analyst,CEH",Cloud Engineer
1254,9,"Certified Ethical Hacker (CEH),Certified Ethical Hacker (CEH),Backend Developer,Data Analyst",Web Developer
1255,6,"CISA,Data Analyst",Data Scientist
1256,4,"R Programming,Security+,Fullstack Developer",Data Engineer
1257,8,"Microsoft Certified: Azure Solutions Architect Expert,AWS Certified Cloud Practitioner,Data Engineer",Cloud Engineer
1258,10,"R Programming,PMI-ACP,JavaScript,Statistician",Cloud Engineer
1259,6,"Machine Learning Engineer,AWS Certified Cloud Practitioner,Data Analyst",Data Scientist
1260,4,"PMI-PBA,CPT",Web Developer
1261,3,R Programming,Project Manager
1262,8,"Cloud Architect,Certified Ethical Hacker (CEH),CSS",Web Developer
1263,5,"Python Programming,AWS Certified Cloud Practitioner,Data Analyst,CPT",Information Security Analyst
1264,8,"Machine Learning,Cloud Architect,R Programming,Data Analyst",Data Scientist
1265,3,"Backend Developer,Machine Learning,Cloud Architect,Data Science",Cloud Engineer
1266,4,Cybersecurity Analyst,Data Scientist
1267,7,"Certified Ethical Hacker (CEH),Certified Information Systems Security Professional (CISSP),Information Security Analyst",Cloud Engineer
1268,8,"SQL,Certified Information Systems Security Professional (CISSP),CISA",Data Scientist
1269,2,"Certified Ethical Hacker (CEH),CISA",Cloud Engineer
1270,6,"PMI-PBA,Data Analyst,CSS,Data Analyst",Information Security Analyst
1271,10,"Information Security Analyst,Google Cloud Certified Professional Cloud Architect,Data Engineer,Security+",Data Scientist
1272,2,"SQL,Network Engineer,Python Programming",Data Scientist
1273,8,"Data Analyst,Information Security Analyst",Data Scientist
1274,2,R Programming,Information Security Analyst
1275,8,"Certified Ethical Hacker (CEH),R Programming,PMI-ACP,Frontend Developer",Web Developer
1276,3,Fullstack Developer,Data Scientist
1277,9,"Web Development,Data Engineer,Certified Information Systems Security Professional (CISSP),Machine Learning Engineer,Certified Ethical Hacker (CEH)",Cloud Engineer
1278,7,"CEH,DevOps Consultant,Statistician,Data Analyst,Information Security Analyst",Data Engineer
1279,3,"Data Engineer,Fullstack Developer,R Programming,CISA,Google Cloud Certified Professional Cloud Architect",Data Engineer
1280,4,"Backend Developer,Data Analyst,Network Engineer",Web Developer
1281,10,"PMI-ACP,Google Cloud Certified Professional Cloud Architect,CPT,PMI-ACP",Data Scientist
1282,10,"AWS Certified Cloud Practitioner,AWS Certified Cloud Practitioner,Information Security Analyst,SQL,DevOps Consultant",Information Security Analyst
1283,4,"R Programming,Machine Learning Engineer,Data Analyst,R Programming",Data Engineer
1284,6,"Certified Ethical Hacker (CEH),Cloud Architect",Data Scientist
1285,6,PMP,Data Scientist
1286,6,Fullstack Developer,Ethical Hacker
1287,5,"Cloud Architect,Information Security Analyst,OSCP",Ethical Hacker
1288,7,"CSS,R Programming,Cloud Architect",Ethical Hacker
1289,4,"CEH,AWS Certified Cloud Practitioner,Certified Ethical Hacker (CEH),CSS,CISA",Information Security Analyst
1290,10,"Cloud Architect,Statistician",Data Scientist
1291,1,Network Engineer,Data Scientist
1292,10,"AWS Certified Cloud Practitioner,Backend Developer,R Programming,Data Analyst,Fullstack Developer",Cloud Engineer
1293,2,"CISA,Cloud Architect,PMP",Data Scientist
1294,6,"Python Programming,Data Engineer,OSCP,Statistician",Data Engineer
1295,4,"Information Security Analyst,AWS Certified Cloud Practitioner,SQL,PMP",Data Engineer
1296,6,"Network Engineer,CSS,CPT",Software Engineer
1297,2,PMP,Ethical Hacker
1298,10,"Certified Information Systems Security Professional (CISSP),Cloud Architect,R Programming",Information Security Analyst
1299,10,"PMI-ACP,Certified Information Systems Security Professional (CISSP),Data Analyst",Data Scientist
1300,8,"Backend Developer,Fullstack Developer,PMI-ACP",Cloud Engineer
1301,9,"DevOps Engineer,PMI-ACP,Frontend Developer",Web Developer
1302,1,"AWS Certified Cloud Practitioner,Information Security Analyst,Google Cloud Certified Professional Cloud Architect,PMP",Data Scientist
1303,6,"CSS,PMI-PBA,Security+,Data Analyst,DevOps Engineer",Web Developer
1304,6,Machine Learning,Data Scientist
1305,5,"Data Analyst,Statistician,Data Analyst,R Programming",Web Developer
1306,10,"Frontend Developer,CEH,Web Development",Project Manager
1307,9,"HTML,DevOps Consultant,Security+,Fullstack Developer,CSS",Data Scientist
1308,10,"PMP,CSS,Data Science",Web Developer
1309,1,Cloud Architect,Web Developer
1310,9,"CPT,Data Analyst,Certified Ethical Hacker (CEH)",Web Developer
1311,4,Security+,Ethical Hacker
1312,8,"Machine Learning Engineer,Google Cloud Certified Professional Cloud Architect,Google Cloud Certified Professional Cloud Architect,HTML",Web Developer
1313,9,Web Development,Data Scientist
1314,9,"Cybersecurity Analyst,PMI-ACP,Security+",Data Scientist
1315,2,"Machine Learning Engineer,HTML,Information Security Analyst,PMI-ACP",Data Engineer
1316,1,Information Security Analyst,Information Security Analyst
1317,9,Frontend Developer,Software Engineer
1318,10,"R Programming,CSS",Web Developer
1319,9,"Security+,Python Programming,JavaScript,CISA",Web Developer
1320,9,"Data Engineer,HTML,Fullstack Developer",Cloud Engineer
1321,4,"CPT,Microsoft Certified: Azure Solutions Architect Expert,Data Engineer",Data Scientist
1322,7,DevOps Consultant,Data Scientist
1323,3,"R Programming,SQL",Project Manager
1324,4,"Frontend Developer,Frontend Developer,Microsoft Certified: Azure Solutions Architect Expert,Certified Information Systems Security Professional (CISSP)",Ethical Hacker
1325,1,Machine Learning,Data Engineer
1326,3,"PMP,PMI-ACP,Data Analyst",Project Manager
1327,9,"Backend Developer,Statistician",Data Engineer
1328,7,"R Programming,PMI-ACP,AWS Certified Cloud Practitioner",Web Developer
1329,8,"Python Programming,Data Science,AWS Certified Cloud Practitioner",Cloud Architect
1330,8,Cybersecurity Analyst,Cloud Engineer
1331,4,"CISA,Backend Developer",Cloud Engineer
1332,10,R Programming,Web Developer
1333,7,"Fullstack Developer,Frontend Developer,Information Security Analyst,OSCP",Information Security Analyst
1334,9,"CSS,R Programming,DevOps Consultant,Data Analyst,CSS",Data Scientist
1335,10,"PMP,Cloud Architect",Data Scientist
1336,8,"Security+,Data Engineer,SQL,Information Security Analyst,OSCP",Data Scientist
1337,3,AWS Certified Cloud Practitioner,Information Security Analyst
1338,3,"Data Engineer,Information Security Analyst",Data Scientist
1339,2,Backend Developer,Web Developer
1340,5,"PMI-PBA,Certified Ethical Hacker (CEH),Python Programming",Cloud Engineer
1341,1,"Certified Ethical Hacker (CEH),Cloud Architect,DevOps Engineer",Web Developer
1342,7,Data Analyst,Cloud Engineer
1343,3,"R Programming,R Programming,CPT,Backend Developer",Web Developer
1344,2,"Security+,Cloud Architect,Python Programming,CEH",Data Scientist
1345,3,"PMI-PBA,DevOps Consultant,Backend Developer,PMP",Project Manager
1346,3,"Data Analyst,Information Security Analyst,R Programming,Frontend Developer",Cloud Architect
1347,1,"Web Development,DevOps Consultant",Project Manager
1348,10,"CISA,Certified Information Systems Security Professional (CISSP)",Data Scientist
1349,4,"CISA,AWS Certified Cloud Practitioner,CSS",Data Engineer
1350,2,"Fullstack Developer,CEH",Data Scientist
1351,4,Certified Ethical Hacker (CEH),Information Security Analyst
1352,6,"Cloud Architect,OSCP,Python Programming,Information Security Analyst,DevOps Consultant",Information Security Analyst
1353,9,"Python Programming,Certified Ethical Hacker (CEH)",Data Scientist
1354,2,"Backend Developer,Statistician,Cloud Architect,Certified Ethical Hacker (CEH),PMI-ACP",Cloud Engineer
1355,9,"Cloud Architect,SQL,PMI-PBA,Statistician",Web Developer
1356,3,"Python Programming,CSS,Statistician",Cloud Engineer
1357,1,"PMP,Data Engineer,Data Engineer,CSS,CSS",Data Scientist
1358,7,"Data Analyst,Fullstack Developer",Web Developer
1359,7,"Certified Ethical Hacker (CEH),PMI-ACP",Data Engineer
1360,2,"CISA,Certified Information Systems Security Professional (CISSP)",Ethical Hacker
1361,10,"CPT,R Programming,Certified Information Systems Security Professional (CISSP),Cloud Architect",Software Engineer
1362,8,R Programming,Cloud Engineer
1363,2,"Statistician,CISA,Data Analyst,SQL,CEH",Data Engineer
1364,1,"Python Programming,Microsoft Certified: Azure Solutions Architect Expert,Frontend Developer,Data Science,Cloud Architect",Information Security Analyst
1365,1,Data Engineer,Cloud Engineer
1366,9,SQL,Ethical Hacker
1367,3,"OSCP,CSS",Project Manager
1368,2,Certified Information Systems Security Professional (CISSP),Data Scientist
1369,2,"Fullstack Developer,Certified Ethical Hacker (CEH)",Web Developer
1370,2,"Cybersecurity Analyst,Data Engineer",Data Engineer
1371,5,DevOps Consultant,Web Developer
1372,10,"CSS,R Programming,Cybersecurity Analyst,JavaScript,R Programming",Information Security Analyst
1373,4,"PMP,Backend Developer,DevOps Consultant,AWS Certified Cloud Practitioner",Ethical Hacker
1374,8,Security+,Data Scientist
1375,9,SQL,Software Engineer
1376,4,Python Programming,Cloud Engineer
1377,2,"Machine Learning,Statistician,Python Programming,CEH,Data Analyst",Web Developer
1378,8,"Google Cloud Certified Professional Cloud Architect,AWS Certified Cloud Practitioner",Ethical Hacker
1379,10,Data Analyst,Cloud Engineer
1380,5,Cloud Architect,Information Security Analyst
1381,10,"Data Analyst,CPT,Information Security Analyst",Information Security Analyst
1382,8,DevOps Consultant,Data Scientist
1383,5,"CEH,Certified Ethical Hacker (CEH),Network Engineer,Data Analyst",Cloud Architect
1384,8,DevOps Consultant,Data Scientist
1385,5,CISA,Data Engineer
1386,2,"Data Engineer,R Programming",Cloud Engineer
1387,4,"Web Development,CPT",Software Engineer
1388,6,"Data Analyst,Data Engineer,Python Programming",Web Developer
1389,3,"Information Security Analyst,Certified Ethical Hacker (CEH),CEH",Data Scientist
1390,10,"PMP,Data Analyst",Ethical Hacker
1391,5,"CEH,DevOps Consultant",Ethical Hacker
1392,8,"Web Development,Data Engineer",Project Manager
1393,9,CSS,Data Engineer
1394,9,"Security+,Data Analyst,PMI-ACP,Google Cloud Certified Professional Cloud Architect,Frontend Developer",Data Scientist
1395,6,"OSCP,Data Analyst,HTML",Data Scientist
1396,10,"Security+,R Programming,Data Analyst",Ethical Hacker
1397,6,"Information Security Analyst,Google Cloud Certified Professional Cloud Architect,JavaScript",Project Manager
1398,5,"Data Analyst,Frontend Developer,Data Engineer,Python Programming",Information Security Analyst
1399,6,Google Cloud Certified Professional Cloud Architect,Cloud Engineer
